fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,date,time
13.0,0.0,0.0,0.0,0.0,2,1410,2399
8.5,-73.99476,40.765584999999994,-73.996026,40.758697999999995,2,1940,2913
6.1,-73.953316,40.767588,-73.97152700000001,40.757498999999996,2,693,5626
12.9,-73.975224,40.765201,-73.998754,40.728,2,723,3753
10.0,-73.979022,40.777667,-73.992172,40.721555,7,1853,8119
8.5,-74.00554699999999,40.745687,-74.011247,40.728733,8,2010,7665
4.9,-73.954665,40.773395,-73.94686,40.776092999999996,2,468,6571
6.0,-73.964483,40.764431,-73.956576,40.779852000000005,2,1360,4389
5.0,-73.98214,40.772705,-73.988691,40.774325,2,1831,2221
12.0,-73.844904,40.736318,-73.844904,40.736318,2,1892,6570
13.5,-73.98265,40.753748,-74.00793,40.741921999999995,2,1517,5532
33.83,-73.97330475,40.7563858,-73.87244415,40.77430725,2,2255,5084
25.7,-73.991729,40.760501,-73.861246,40.767619,2,244,1343
13.7,-73.99212800000001,40.739535,-73.95814,40.768797,5,504,2364
10.5,-73.997265,40.719963,-73.994268,40.754212,2,1014,8932
5.7,-73.95387099999999,40.766331,-73.96246500000001,40.774757,2,1157,3558
9.0,-73.993372,40.736177000000005,-73.978277,40.75786,4,1692,6065
22.5,-73.98071,40.782635,-74.00204000000001,40.719425,2,1858,3496
7.5,-73.954463,40.769887,-73.96162700000001,40.77936,2,1858,3496
14.1,-73.992131,40.724066,-73.98057,40.762877,2,836,6900
9.3,-73.97210799999999,40.759308000000004,-73.999263,40.761322,2,1214,8329
4.0,-73.99036600000001,40.757343,-73.985373,40.760604,2,1874,6804
5.5,-73.99223,40.725887,-73.993782,40.735277,2,2097,5820
9.3,-73.975782,40.74727,-73.96611,40.762933000000004,2,137,4067
7.3,-73.999627,40.743547,-73.98926999999999,40.756862,4,540,2974
4.5,-73.988446,40.770843,-73.985985,40.777708000000004,2,1627,4104
15.018219229330182,-73.98206,40.772705,-73.956213,40.771777,12,1711,3596
5.7,-73.966422,40.767587,-73.973363,40.75827,4,463,5974
8.0,-74.005382,40.749044,-73.99412,40.761185,2,2140,4377
20.5,-74.01159668,40.70290756,-73.972229,40.76314545,4,2325,7788
9.3,-73.9927,40.7372,-73.9683,40.7624,2,1014,3641
8.5,-73.990387,40.73118,-74.0021,40.70805,4,1019,2247
8.1,-73.990138,40.740232,-73.99523,40.718407,2,1174,8710
5.0,-73.98061700000001,40.74487,-73.98711,40.749577,7,1799,2645
5.3,-73.99201,40.755538,-73.99795999999999,40.755995,7,15,1425
5.3,-73.988323,40.722913,-74.002315,40.729572,2,474,4559
6.9,-73.982628,40.771032,-73.984127,40.748062,4,908,2279
8.5,-73.948403,40.782579999999996,-73.968905,40.787675,2,2115,1711
6.5,-73.975256,40.756147,-73.960543,40.775509,2,1274,2422
29.0,-74.00324,40.733577000000004,-73.94855,40.723341999999995,2,1349,760
21.0,-73.978553,40.766717,-74.016195,40.711052,8,1850,8963
14.5,-73.94704300000001,40.780107,-73.989034,40.751587,4,1,3072
32.9,-73.982762,40.769003000000005,-73.87262,40.774533,2,254,3354
6.1,-73.97829200000001,40.782962,-73.961085,40.806684000000004,2,863,2053
13.0,-73.985802,40.777477000000005,-73.987414,40.754369,2,1767,3119
15.0,-73.9942,40.751005,-73.97559,40.759188,2,2013,4029
4.9,-73.968848,40.759128999999994,-73.976118,40.765747,2,398,4966
8.9,-73.981872,40.760252,-74.00223199999999,40.740567,7,678,8231
8.1,-73.993127,40.736777000000004,-74.010699,40.720116,2,1186,7695
6.0,-73.986575,40.75505,-73.980971,40.765857000000004,2,1576,5787
57.33,-73.79025,40.643705,-74.00227,40.734542,2,1953,9383
8.0,-73.974292,40.793455,-73.978205,40.778271999999994,2,1961,4392
8.5,-73.959937,40.780397,-73.974948,40.798193,2,331,6101
8.9,-73.976061,40.758179999999996,-73.948436,40.78255,2,395,5340
10.5,-73.96500999999999,40.769925,-73.968125,40.778048,7,581,2734
10.1,-74.010347,40.720153,-73.99492,40.769032,4,614,5286
49.8,-73.983851,40.761851,-73.783129,40.643785,5,1044,4338
5.0,-73.98371124,40.74961853,-73.99261475,40.74286652,2,2217,6199
6.0,-73.95761871,40.76677322,-73.95582581,40.77876663,2,2232,6103
13.3,-73.99771,40.756485,-73.98751800000001,40.721337,2,420,9584
7.0,-73.97834778,40.76491165,-73.98352814,40.76810837,2,2284,1812
10.5,-73.99973299999999,40.73322,-73.985659,40.759156,4,1178,4349
56.8,-73.978817,40.761517,-73.78925500000001,40.642677,2,1446,4355
14.5,-73.984045,40.748432,-74.00975799999999,40.722695,2,1794,6571
11.3,-74.005448,40.725823,-74.005942,40.725048,4,692,9087
6.5,-73.970799,40.751642,-73.980333,40.748303,2,741,6176
5.7,-73.99171,40.731902000000005,-73.97907,40.745213,2,879,4747
13.0,-73.961407,40.716362,-73.994242,40.694846999999996,2,1578,482
15.018219229330182,-73.968087,40.755140000000004,-73.95262199999999,40.823312,7,2005,547
18.5,-73.980992,40.744531,-73.94847800000001,40.778086,2,1039,55
14.1,-73.957312,40.776963,-73.990408,40.751271,4,1259,6537
4.5,-73.952804,40.782491,-73.961038,40.774978000000004,4,373,8336
24.0,-73.874483,40.774095,-73.967098,40.711603000000004,2,2022,3742
25.7,-73.979952,40.726656,-73.951914,40.813041,2,380,4695
3.3,-73.998082,40.741128,-73.993909,40.739391999999995,2,967,3036
8.5,-73.954353,40.779059000000004,-73.985525,40.755313,2,1176,1397
5.3,-74.003192,40.732796,-73.999881,40.719227000000004,2,575,8605
4.5,-73.982442,40.742135,-73.99249499999999,40.738278,2,889,619
3.7,-73.987127,40.733377000000004,-73.98135500000001,40.74125,4,10,9058
8.1,-73.976809,40.775044,-73.96797600000001,40.762807,2,933,3793
16.1,-74.00461,40.716322,-74.003732,40.658428,2,578,5163
12.9,-73.97974599999999,40.781009000000005,-73.980523,40.738271999999995,2,868,197
8.1,-73.989393,40.726380999999996,-73.997417,40.714365,4,958,4568
9.5,-73.957788,40.781995,-73.96262,40.764742,2,1529,3471
23.5,-73.94414499999999,40.702737,-73.913985,40.778459999999995,4,2066,10
2.5,0.0,0.0,-74.005433,40.726684999999996,4,52,9037
11.0,-73.95822,40.768716999999995,-73.98931400000001,40.739968,2,86,7575
6.1,-73.984847,40.761632,-73.965846,40.754548,4,1008,6722
28.0,-73.87093,40.773787,-73.966003,40.755425,2,2015,3484
10.0,-73.99276,40.751162,-73.98098,40.752827,2,2025,2415
10.1,-73.987997,40.737871999999996,-73.98858299999999,40.757525,2,92,3799
7.7,-73.982377,40.739743,-73.959688,40.758598,7,846,1198
8.0,-73.976248,40.760884999999995,-73.991236,40.750376,2,1906,9019
6.1,-73.95343199999999,40.766765,-73.968447,40.7649,2,196,6490
20.5,-73.98646,40.751527,-73.95373199999999,40.787725,2,1347,3590
9.5,-74.003197,40.744075,-74.00067,40.726062,2,1779,3230
7.0,-73.95893000000001,40.763626,-73.973753,40.759813,2,1866,1416
8.5,-73.98732,40.738957,-74.004458,40.707322,2,920,1888
7.5,-73.964127,40.792640999999996,-73.979984,40.782037,4,1971,8466
11.5,-73.95744324,40.76170349,-73.97323608,40.78707886,2,2358,7019
7.7,-73.998418,40.735471999999994,-74.01432,40.713072,2,482,2293
6.1,-73.978192,40.745775,-73.975422,40.73007,4,1073,7946
38.5,-73.977473,40.746538,-73.851405,40.689473,4,1336,9200
11.5,-73.98195648,40.76792145,-73.97608948,40.7951889,4,2333,3795
6.0,-73.980914,40.779513,-73.970524,40.796703,2,1358,9185
17.0,-74.016361,40.712852000000005,-73.984364,40.729531,2,1578,6976
7.5,-73.988477,40.739202,-74.001812,40.740582,2,2048,8286
5.5,-73.97361755,40.78464127,-73.97045135,40.79611969,2,2321,3613
6.9,-73.979605,40.752025,-73.993742,40.756685,2,806,6200
3.0,-73.994313,40.735362,-73.997212,40.73681,2,1502,3926
63.0,-73.99888100000001,40.734511,-73.97134100000001,40.760929,2,1883,7009
15.018219229330182,0.0,0.0,0.0,0.0,2,74,1279
38.8,-73.97462,40.756921999999996,-73.864002,40.767872,2,1425,3398
6.0,-74.000405,40.71857,-74.00004,40.726592,2,1525,1192
6.5,-73.980695,40.742047,-73.97293,40.759006,2,1990,1929
14.5,-73.97756700000001,40.778957,-73.991272,40.72782,2,2034,683
2.5,-73.99871999999999,40.624708,-73.99871999999999,40.624708,2,383,424
4.1,-73.993962,40.735152,-74.00358,40.732207,2,99,6249
13.3,-74.005752,40.717735,-73.962639,40.766952,4,596,4883
6.0,-74.003502,40.738745,-73.993317,40.752022,5,1433,9357
6.5,-73.987437,40.738262,-73.975865,40.745940000000004,2,1472,5871
12.5,-74.00654499999999,40.716519,-73.993427,40.752308,2,1540,3600
21.5,-73.965747,40.771209999999996,-74.005188,40.729157,2,1950,4252
49.57,-73.78221500000001,40.644271999999994,-73.782217,40.64427,4,659,6774
38.1,-74.00761,40.725875,-73.867393,40.859275,2,680,1261
10.1,-73.993027,40.725563,-73.958591,40.717069,2,917,724
4.5,-73.966902,40.76209,-73.972658,40.761098,2,481,6963
5.3,-73.98788499999999,40.749152,-73.975165,40.759095,5,1076,4654
8.0,-74.00497800000001,40.719012,-74.006807,40.706832,2,1760,9490
7.7,-73.99955600000001,40.738662,-73.97940899999999,40.727603,2,210,8291
7.5,-73.986717,40.761520000000004,-73.968675,40.796662,4,1365,2555
5.5,-73.95622253,40.78130722,-73.9595108,40.77655029,2,2261,4495
7.7,-73.99763100000001,40.724238,-74.009196,40.710869,2,59,6764
8.1,-73.978894,40.763859000000004,-73.946947,40.779657,2,406,8346
5.5,-73.976995,40.763962,-73.978033,40.757489,2,2014,4412
6.5,-73.98194122,40.74060822,-73.99118042,40.748909000000005,2,2349,1802
4.5,-73.99758,40.729132,-73.991998,40.725226,2,1674,9336
7.0,-73.945542,40.774462,-73.957452,40.783008,2,1723,6661
17.5,-73.96175699999999,40.762809999999995,-73.999328,40.7493,2,1871,4199
4.9,-73.96498000000001,40.759943,-73.971154,40.764252,4,771,5083
6.0,-73.96396700000001,40.808232000000004,-73.972693,40.793455,2,1608,4236
4.5,-73.99303,40.762935,-73.99059,40.757643,7,433,8054
10.5,-73.97248,40.784842,-73.954747,40.775662,2,2086,3799
8.9,-74.005798,40.741246999999994,-74.01719,40.705187,2,411,9063
6.1,-74.00186,40.737772,-74.009763,40.714795,7,422,5974
14.5,-74.002285,40.73961,-73.95275699999999,40.779637,2,582,4603
6.1,-73.993656,40.74735,-73.982864,40.742636,2,659,3912
5.7,-73.954327,40.764005,-73.95615500000001,40.775967,2,1165,9523
8.0,-73.98964699999999,40.74729,-73.985648,40.735408,7,1469,4552
5.5,-73.963307,40.798379,-73.97504,40.782779999999995,2,1601,5522
52.0,-73.985722,40.749696,-73.973577,40.74901,2,2074,3885
49.8,-73.972822,40.793295,-73.782862,40.64395,4,834,3799
49.8,-73.95403,40.74158,-73.995527,40.742962,2,1203,6086
16.0,0.0,0.0,0.0,0.0,2,1758,422
16.5,-73.979962,40.759952,-73.99467,40.723662,2,2009,4651
4.5,0.0,0.0,0.0,0.0,2,362,4884
11.3,-73.972412,40.78123,-73.989187,40.758375,7,469,6017
10.0,-73.947073,40.779932,-73.96799,40.765642,4,1405,4108
16.5,-74.003815,40.743057,-73.948877,40.778277,2,1406,981
8.9,-73.996439,40.725516999999996,-73.976375,40.751634,4,255,4195
6.9,-73.971638,40.763382,-73.953767,40.783715,2,780,4535
5.0,-73.921155,40.766861,-73.91318100000001,40.765184000000005,2,1478,9350
4.0,-73.99199200000001,40.714875,-73.997173,40.714412,2,1973,795
5.7,-73.977655,40.748835,-73.991915,40.754222999999996,2,76,2555
2.9,-73.964774,40.772788,-73.963266,40.774752,2,838,2556
52.0,-73.789985,40.646382,-74.03497,40.611455,2,1381,1371
10.5,-73.959742,40.773777,-73.98817700000001,40.748771999999995,2,1658,3530
38.83,-73.97881,40.764146999999994,-73.86535,40.770732,5,1673,5242
4.5,-74.000125,40.747762,-74.005557,40.73871,7,1716,8256
7.0,-73.99231800000001,40.724933,-73.981101,40.741954,2,2119,758
12.9,-73.95419100000001,40.764029,-73.91804300000001,40.766876,2,398,7980
53.0,-73.978279,40.724843,-74.00277,40.723674,4,806,8428
36.0,-73.985125,40.74187,-73.996269,40.737978000000005,2,824,9371
5.5,-73.983752,40.737981,-73.975042,40.748834,2,1568,3336
13.5,-73.963305,40.757785,-73.945842,40.781721999999995,2,1668,3310
22.0,-74.016847,40.704765,-73.975607,40.748965000000005,2,1942,4866
11.0,-73.873207,40.774149,-73.920299,40.764046,2,2038,7941
5.0,-73.995414,40.733265,-73.99147099999999,40.727619,2,28,7962
9.7,-74.008163,40.73873,-73.9903,40.767205,2,721,7098
4.9,-73.955322,40.78284,-73.955797,40.773672999999995,0,1118,8376
9.5,-74.004614,40.724284000000004,-73.977553,40.746468,2,1565,9171
6.5,0.0,0.0,0.0,0.0,2,2102,1613
8.5,-73.95664978,40.77500916,-73.96678925,40.76708221,8,2352,4926
5.5,-73.98101,40.78174,-73.989225,40.77622,2,1355,4752
10.5,-73.978015,40.759927000000005,-73.956005,40.768142,2,1989,9037
4.5,-73.998965,40.73831,-73.997162,40.747027,2,5,8862
4.9,-73.99695799999999,40.722988,-74.00580699999999,40.726383,2,364,8839
7.3,-73.978321,40.753844,-73.982309,40.777037,2,546,5995
5.3,-74.006924,40.703967,-74.01299499999999,40.705742,2,760,2044
14.1,-74.00360500000001,40.720436,-73.985766,40.759837,2,762,6822
6.5,-73.966418,40.770348,-73.955528,40.76583,2,1974,2331
3.7,-73.99444799999999,40.690077,-73.98864300000001,40.693565,5,447,3125
11.7,-73.95399599999999,40.770532,-73.986594,40.742354,2,1145,6828
9.0,-73.97764000000001,40.752347,-73.970392,40.768867,4,1825,8164
10.1,-73.97435300000001,40.763542,-73.990128,40.732237,2,97,2488
49.8,-73.788127,40.647295,-73.978957,40.756305,7,1138,2211
8.1,-74.000338,40.717538,-74.00771,40.705213,2,1199,7045
7.3,-73.968412,40.786347,-73.952285,40.789819,2,130,2223
5.7,-73.984797,40.763133,-73.975928,40.765276,4,862,9210
10.5,-74.001972,40.734998,-73.981498,40.743742,2,1062,8027
8.1,-73.962563,40.79985,-73.98419,40.770171999999995,7,1173,7090
28.5,-73.952827,40.772524,-74.000287,40.75857,2,1353,2684
45.0,-73.982682,40.775085,-74.00731,40.741228,4,469,7078
13.7,-73.96430699999999,40.773437,-73.989902,40.735977,2,1023,4855
7.3,-73.981596,40.769859000000004,-73.9746,40.760504,2,1166,6479
5.5,-73.968589,40.75909,-73.97673,40.759161,2,1908,1706
11.5,-73.982061,40.775128,-73.97495699999999,40.759715,2,1794,2427
8.0,-73.97602081,40.75501633,-73.9966507,40.7632637,2,2200,8008
4.9,-73.958259,40.768903,-73.95474399999999,40.779351,2,8,5024
3.7,-73.987802,40.752183,-73.985067,40.747572,2,473,8425
13.5,-73.973522,40.792336999999996,-73.942002,40.822752,7,1449,9225
10.5,-74.006277,40.733059999999995,-73.977088,40.771765,2,787,2494
10.0,-73.962393,40.778807,-73.97950300000001,40.771361999999996,4,1956,6653
11.5,-74.00406,40.741953,-73.97998199999999,40.762617,4,2045,980
16.0,-74.00695999999999,40.751490000000004,-74.00058,40.7211,2,2067,6532
8.9,-73.957668,40.77933,-73.983479,40.76042,4,205,5495
4.5,-73.981177,40.779345,-73.973628,40.789612,2,1409,6147
9.5,-74.005328,40.721160999999995,-73.984595,40.742348,2,1945,6236
5.3,-74.010468,40.703142,-73.999873,40.71414,7,384,3521
4.1,-73.961373,40.760496999999994,-73.954164,40.764078999999995,2,480,1446
453.0,-74.007816,40.733536,-73.98655600000001,40.74004,2,789,1946
18.1,-74.007673,40.705284999999996,-73.974562,40.763668,2,1075,2405
9.7,-73.991003,40.733332,-73.986998,40.747792,2,1282,4379
6.0,-73.96865799999999,40.770303000000006,-73.982578,40.774702000000005,2,1386,3260
5.0,-73.96656800000001,40.795888,-73.970033,40.787512,2,1864,2134
6.9,-73.983952,40.74928,-73.97778000000001,40.737878,4,1120,4457
14.5,-73.97986999999999,40.765709,-74.001389,40.736309000000006,2,1936,7324
14.1,-74.010005,40.771582,-74.003845,40.75982,2,310,4817
6.9,-74.002667,40.734013,-73.988277,40.72334,2,1318,8282
16.0,-73.794116,40.657058,-73.79413199999999,40.657039000000005,2,1734,7741
6.5,-74.00007629,40.72861099,-73.98873138,40.72217178,8,2358,656
3.3,-73.982188,40.776687,-73.97464699999999,40.784025,2,613,798
6.5,-73.976504,40.757149,-73.988537,40.759387,4,890,3382
5.0,-73.99292,40.737055,-74.00156199999999,40.738412,4,1557,2630
6.1,-73.999728,40.733533,-73.984657,40.755913,2,923,1469
57.33,-73.77672,40.645412,-73.978832,40.774932,2,2143,2662
5.3,-73.97712,40.759838,-73.981875,40.745338000000004,2,329,6751
10.9,-73.99233199999999,40.748792,-73.966374,40.760099,5,824,6202
43.0,-73.992253,40.763919,-73.99123,40.757765,2,1041,706
11.3,-73.969548,40.800191999999996,-73.97999300000001,40.76463,2,1211,7135
5.5,-74.003637,40.747477,-73.99989000000001,40.740652000000004,2,1724,5070
10.0,-73.984235,40.75501,-73.955425,40.781094,2,1838,8901
4.0,-73.954767,40.78389,-73.958958,40.780905,2,2038,5871
2.9,-73.977417,40.757653000000005,-73.97460699999999,40.756757,2,9,5805
6.9,-73.966327,40.761268,-73.98294,40.776795,2,735,5841
8.9,-73.98913,40.756668,-73.96106999999999,40.757225,4,836,9024
4.5,-73.990909,40.739948999999996,-73.99385600000001,40.732721999999995,2,1477,7050
4.5,-73.965037,40.761717,-73.96807700000001,40.763042,7,1712,3693
12.9,-73.966769,40.76412,-73.96497,40.806619,2,1034,9489
5.3,-73.977092,40.776832,-73.98598299999999,40.762642,4,540,2466
6.9,-73.988254,40.74895,-73.98705,40.733678000000005,2,550,6085
16.1,-73.98658499999999,40.725584999999995,-73.936913,40.793966999999995,7,636,2080
26.9,-73.874558,40.774082,-73.96394000000001,40.766009999999994,2,1052,6432
6.0,-74.00241700000001,40.728325,-73.991863,40.744282,2,1502,6282
6.0,-73.995635,40.744386999999996,-74.002325,40.730406,2,2002,3560
14.5,-73.985221,40.763296000000004,-73.96557,40.760494,4,2105,7252
3.3,-74.004287,40.721940000000004,-73.998599,40.722939000000004,2,855,8841
9.7,-73.99703199999999,40.722398,-73.98433,40.754394,2,898,7410
4.5,-73.977092,40.75848,-73.968008,40.762297,4,1301,5388
15.5,-73.964517,40.767404,-74.003496,40.741095,2,1407,6451
15.5,-73.975655,40.792012,-73.951775,40.769527000000004,2,2011,5106
14.0,-73.94877625,40.78249359,-73.98220062,40.75661087,4,2258,8761
66.3,-74.438233,40.99326,-74.185996,40.693874,4,261,3211
14.1,-74.00354499999999,40.707399,-73.981312,40.750071000000005,2,643,8151
18.5,-73.98711800000001,40.73596,-73.95640999999999,40.780902000000005,4,671,6377
12.1,-73.983423,40.7613,-74.009493,40.74775,2,831,6936
11.7,-73.96669,40.765071999999996,-73.978243,40.791957000000004,2,1152,4378
3.5,-73.97093199999999,40.788492,-73.973835,40.79204,2,1419,2974
10.5,-74.00344,40.743553999999996,-73.974042,40.750274,5,2069,298
20.5,-74.016064,40.711575,-73.983339,40.760979,2,1918,1952
2.5,-73.98640999999999,40.76335,-73.98640999999999,40.76335,2,236,628
21.0,-73.97720799999999,40.733786,-73.978238,40.686617,2,1563,6690
9.5,-73.969977,40.765471999999995,-73.95734,40.783072,8,2093,4967
13.3,0.0,0.0,0.0,0.0,7,593,1101
8.9,-73.978465,40.758843,-74.004952,40.737495,4,721,8905
10.5,-73.959055,40.814999,-73.95787800000001,40.778607,2,907,2161
4.5,-74.008646,40.735048,-74.006229,40.725949,2,1526,2838
24.5,-73.97926899999999,40.761886,-74.002076,40.724702,2,2101,5195
27.0,-73.98755646,40.733673100000004,-73.95068359,40.82306671,2,2280,336
8.5,-73.978135,40.730740000000004,-73.977188,40.752542,2,922,3734
15.018219229330182,-73.97786500000001,40.784273999999996,-73.962362,40.767125,4,1997,9199
9.5,-73.952838,40.786623,-73.957865,40.765458,2,2124,9293
6.5,-73.95888199999999,40.709567,-73.98527,40.718643,2,529,5233
19.7,-73.987122,40.73655,-73.90265699999999,40.769042999999996,4,1098,733
30.9,-73.978438,40.736999999999995,-73.86484200000001,40.770393,4,1333,6603
8.5,-73.983246,40.750915,-74.00603199999999,40.735215000000004,2,1666,8766
6.5,-73.994017,40.761638,-73.985845,40.744386999999996,2,269,1603
14.9,-73.968212,40.762212,-73.919958,40.755086999999996,4,490,7572
16.1,-73.97035699999999,40.789113,-74.01169499999999,40.707435,2,1171,1355
5.5,-73.789203,40.655194,-73.996509,40.737216,2,1558,7509
20.5,-73.989813,40.747355999999996,-73.92714699999999,40.762732,2,1718,9599
6.5,-73.983397,40.738183,-73.971395,40.758023,0,1148,1839
5.0,-73.977487,40.763365,-73.983377,40.7547,2,1712,1704
5.0,-73.98573,40.7681,-73.981444,40.778745,2,1825,2421
16.5,-74.006602,40.744234999999996,-73.979251,40.751236,2,1932,4518
16.0,-73.95174408,40.77205658,-73.94265747,40.74713516,7,2244,2022
10.9,-73.977385,40.758089,-74.001467,40.720059,6,583,4371
16.5,-74.010894,40.714426,-73.98337,40.756248,2,1142,3929
20.5,-73.98441,40.716667,-73.92223800000001,40.767286999999996,8,1664,9299
7.3,-73.9594,40.7703,-73.9663,40.7606,2,1061,7429
9.0,-73.99384308,40.71469116,-73.99707031,40.71773148,5,2363,8652
15.5,-73.997507,40.721777,-74.000732,40.676375,2,1894,24
5.0,-73.995087,40.760146,-73.982215,40.763185,2,2052,5960
57.33,-74.00775,40.741277000000004,-73.79029200000001,40.64676,4,2094,5707
10.5,-73.97998199999999,40.762695,-73.96255699999999,40.804685,2,187,126
9.5,-74.008117,40.748635,-74.01037,40.718968,5,1670,7627
4.1,-73.99093,40.765603000000006,-73.982563,40.770270000000004,2,88,3354
