fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
10.0,-73.962393,40.778807,-73.97950300000002,40.771362,4
11.5,-74.00406,40.741953,-73.97998199999998,40.762617,4
16.0,-74.00695999999998,40.75149,-74.00058,40.7211,2
8.9,-73.957668,40.77933,-73.983479,40.76042,4
4.5,-73.981177,40.779345,-73.973628,40.789612,2
9.5,-74.005328,40.721161,-73.984595,40.742348,2
5.3,-74.010468,40.703142,-73.999873,40.71414,7
4.1,-73.961373,40.760497,-73.954164,40.764079,2
18.1,-74.007673,40.705285,-73.974562,40.763668,2
9.7,-73.991003,40.733332,-73.986998,40.747792,2
6.0,-73.96865799999998,40.77030300000001,-73.982578,40.77470200000001,2
5.0,-73.96656800000002,40.795888,-73.970033,40.787512,2
6.9,-73.983952,40.74928,-73.97778000000002,40.737878,4
14.5,-73.97986999999998,40.765709,-74.001389,40.73630900000001,2
14.1,-74.010005,40.771582,-74.003845,40.75982,2
6.9,-74.002667,40.734013,-73.988277,40.72334,2
3.3,-73.982188,40.776687,-73.97464699999998,40.784025,2
6.5,-73.976504,40.757149,-73.988537,40.759387,4
5.0,-73.99292,40.737055,-74.00156199999998,40.738412,4
6.1,-73.999728,40.733533,-73.984657,40.755913,2
5.3,-73.97712,40.759838,-73.981875,40.745338,2
10.9,-73.99233199999998,40.748792,-73.966374,40.760099,5
11.3,-73.969548,40.800192,-73.97999300000002,40.76463,2
5.5,-74.003637,40.747477,-73.99989000000002,40.740652,2
10.0,-73.984235,40.75501,-73.955425,40.781094,2
4.0,-73.954767,40.78389,-73.958958,40.780905,2
2.9,-73.977417,40.75765300000001,-73.97460699999998,40.756757,2
6.9,-73.966327,40.761268,-73.98294,40.776795,2
8.9,-73.98913,40.756668,-73.96106999999998,40.757225,4
4.5,-73.990909,40.739949,-73.99385600000002,40.732722,2
4.5,-73.965037,40.761717,-73.96807700000002,40.763042,7
12.9,-73.966769,40.76412,-73.96497,40.806619,2
5.3,-73.977092,40.776832,-73.98598299999998,40.762642,4
6.9,-73.988254,40.74895,-73.98705,40.73367800000001,2
16.1,-73.98658499999998,40.725585,-73.936913,40.793967,7
6.0,-74.00241700000002,40.728325,-73.991863,40.744282,2
6.0,-73.995635,40.744387,-74.002325,40.730406,2
14.5,-73.985221,40.763296,-73.96557,40.760494,4
3.3,-74.004287,40.72194,-73.998599,40.722939,2
9.7,-73.99703199999998,40.722398,-73.98433,40.754394,2
4.5,-73.977092,40.75848,-73.968008,40.762297,4
15.5,-73.964517,40.767404,-74.003496,40.741095,2
15.5,-73.975655,40.792012,-73.951775,40.769527,2
14.0,-73.94877625,40.78249359,-73.98220062,40.75661087,4
14.1,-74.00354499999997,40.707399,-73.981312,40.75007100000001,2
18.5,-73.98711800000002,40.73596,-73.95640999999998,40.78090200000001,4
12.1,-73.983423,40.7613,-74.009493,40.74775,2
11.7,-73.96669,40.765072,-73.978243,40.791957,2
3.5,-73.97093199999998,40.788492,-73.973835,40.79204,2
10.5,-74.00344,40.743554,-73.974042,40.750274,5
20.5,-74.016064,40.711575,-73.983339,40.760979,2
2.5,-73.98640999999998,40.76335,-73.98640999999998,40.76335,2
8.9,-73.978465,40.758843,-74.004952,40.737495,4
4.5,-74.008646,40.735048,-74.006229,40.725949,2
8.5,-73.978135,40.73074,-73.977188,40.752542,2
15.018219229330182,-73.97786500000002,40.784274,-73.962362,40.767125,4
9.5,-73.952838,40.786623,-73.957865,40.765458,2
6.5,-73.95888199999997,40.709567,-73.98527,40.718643,2
8.5,-73.983246,40.750915,-74.00603199999998,40.735215,2
6.5,-73.994017,40.761638,-73.985845,40.744387,2
16.1,-73.97035699999998,40.789113,-74.01169499999997,40.707435,2
6.5,-73.983397,40.738183,-73.971395,40.758023,0
5.0,-73.977487,40.763365,-73.983377,40.7547,2
5.0,-73.98573,40.7681,-73.981444,40.778745,2
16.5,-74.006602,40.744235,-73.979251,40.751236,2
16.0,-73.95174408,40.77205658,-73.94265747,40.74713516,7
10.9,-73.977385,40.758089,-74.001467,40.720059,6
16.5,-74.010894,40.714426,-73.98337,40.756248,2
7.3,-73.9594,40.7703,-73.9663,40.7606,2
9.0,-73.99384308,40.71469116,-73.99707031,40.71773148,5
5.0,-73.995087,40.760146,-73.982215,40.763185,2
10.5,-73.97998199999998,40.762695,-73.96255699999998,40.804685,2
9.5,-74.008117,40.748635,-74.01037,40.718968,5
4.1,-73.99093,40.76560300000001,-73.982563,40.77027,2
12.1,-73.959546,40.767462,-73.993107,40.75767000000001,4
7.0,-73.971542,40.750487,-73.988967,40.72994,2
4.9,-73.97855600000003,40.724624,-73.988157,40.722875,2
4.9,-73.97930699999998,40.752832,-73.978403,40.758903,2
11.0,-73.979658,40.758764,-73.95657,40.76810800000001,2
5.5,-73.97800699999998,40.74581,-73.98425,40.73341,4
7.0,-73.9894,40.756855,-73.992802,40.768222,2
3.7,-73.961353,40.765069,-73.96051999999997,40.769931,2
6.5,-74.0098,40.7205,-74.009,40.7408,6
15.018219229330182,-73.99217,40.76432,-73.96621400000002,40.762562,2
17.0,-74.001311,40.75699,-73.948801,40.797008,2
10.1,-74.00095999999998,40.731835,-73.97434200000002,40.751058,2
18.9,-74.010163,40.708902,-73.987847,40.749225,7
8.5,-73.983518,40.748147,-73.98987,40.725757,2
7.0,-73.97173000000002,40.75715,-73.98541,40.747,2
8.5,-73.983267,40.741622,-74.001337,40.731072,2
7.7,-73.991197,40.751257,-73.975178,40.750687,2
5.7,-74.0029,40.760422,-73.988729,40.761702,4
4.5,-73.98384,40.72957,-73.989737,40.725755,4
7.7,-73.957788,40.761912,-73.97675699999998,40.75214,2
8.0,-73.99563,40.720941,-73.961689,40.709743,4
4.5,-73.991315,40.75118300000001,-74.003637,40.753584,2
5.7,-73.978617,40.748468,-73.97588499999998,40.75505,4
9.7,-74.00209699999998,40.734732,-73.972335,40.756477,4
10.9,-74.005771,40.736004,-73.989396,40.718013,2
5.7,-74.00721999999998,40.727557,-73.994682,40.750242,2
4.0,-74.005432,40.736957,-73.99864000000002,40.744997,2
4.9,-73.989897,40.750725,-73.988952,40.755345,5
13.3,-73.98769899999998,40.757444,-73.99664399999997,40.719542,2
8.9,-74.008557,40.72074,-73.981338,40.728984,2
20.0,-73.996222,40.738397,-73.945933,40.792682,4
7.0,-73.98642731,40.72238541,-73.99151611,40.73523331,2
4.5,-73.995892,40.74389,-74.004377,40.73493300000001,7
16.5,-73.988522,40.737147,-73.986408,40.776832,2
12.9,-73.98138399999998,40.780106,-73.97135300000002,40.758763,2
13.0,-73.98571700000002,40.767798,-73.959253,40.80919,2
9.7,-73.98011,40.75182,-73.950907,40.775948,2
11.0,-73.987055,40.744762,-74.007825,40.716325,5
5.5,-73.96770500000002,40.75989000000001,-73.95623,40.768088,2
4.9,-73.975245,40.763207,-73.96342800000002,40.77076,2
9.3,-73.966555,40.769955,-73.97153,40.74431,5
15.018219229330182,-73.985247,40.727532,-73.97957199999998,40.735312,2
11.3,-73.974097,40.759455,-74.009692,40.722595,2
13.7,-73.977078,40.750085,-74.01442,40.716932,2
6.9,-73.990062,40.75663400000001,-73.971327,40.758445,2
11.0,-73.97426999999998,40.756035,-73.96899,40.785887,2
6.9,-73.967169,40.756601,-73.980451,40.756584,4
4.5,-73.958917,40.77215,-73.956942,40.780182,4
6.1,-73.983305,40.748403,-73.99111500000002,40.765688,2
7.7,-73.96902299999998,40.785718,-73.992152,40.769105,7
12.9,-73.95235100000002,40.789832,-73.97233299999998,40.745006,2
8.1,-73.993822,40.732997,-73.9847,40.742632,2
12.1,-73.99786800000003,40.713628,-73.98944499999998,40.756853,6
9.3,-73.981206,40.757788,-73.99431700000002,40.754246,2
21.5,-74.00156199999998,40.741032,-73.95868,40.719377,2
6.9,-73.992014,40.764244,-73.981024,40.781859,4
10.0,-73.98205300000002,40.77331,-73.955055,40.781017,2
8.5,-73.999112,40.72521,-74.007372,40.740927,2
4.5,-73.97586700000002,40.760282,-73.980965,40.753368,7
6.9,-73.983855,40.744069,-74.005639,40.74008900000001,5
6.5,-73.973112,40.761903,-73.952725,40.766447,2
4.9,-73.947062,40.784043,-73.951198,40.772092,2
13.3,-74.002185,40.719517,-73.974876,40.756321,6
18.5,-73.99789200000002,40.724297,-73.97757800000002,40.786941,2
8.0,-73.972767,40.793497,-73.95949499999998,40.780095,2
5.5,-73.989863,40.734053,-73.979853,40.744464,2
6.5,-73.976558,40.759555,-73.983238,40.766241,2
12.9,-73.98362,40.767035,-73.985725,40.72776,2
4.1,-73.96954000000002,40.760876,-73.975164,40.752973,2
10.5,-73.964999,40.806719,-73.958495,40.784222,2
12.1,-73.98340300000002,40.726223,-73.999103,40.761795,2
13.7,-73.981527,40.724907,-73.949038,40.72631,2
16.1,-73.954942,40.789074,-73.984561,40.748882,2
3.0,-74.00747199999998,40.74088,-74.00895899999998,40.73823400000001,2
8.5,-73.985287,40.773551,-73.96431899999997,40.809258,2
13.5,-73.96198273,40.76368332,-73.99638367,40.73807907,2
4.9,-73.992414,40.74972,-73.995103,40.750485,2
4.9,-73.97164000000002,40.766172,-73.96069200000002,40.76807,2
6.0,-73.977032,40.750545,-73.990488,40.737205,2
5.5,-73.98449707,40.72879791,-73.98408508,40.72538376,2
15.0,-73.983491,40.734315,-73.956837,40.7042,2
13.0,-73.988382,40.764137,-73.99152,40.7502,2
14.5,-73.948872,40.807601,-73.937218,40.767366,2
8.1,-73.99287700000002,40.742668,-73.983468,40.74748,2
4.1,-73.973141,40.785315,-73.980153,40.775721,2
9.3,-73.97785,40.729675,-74.005877,40.725813,2
7.3,-73.958437,40.77291,-73.974257,40.755255,2
10.1,-73.969813,40.763205,-73.99266800000002,40.721372,4
3.7,-73.995863,40.744098,-73.990998,40.74107100000001,2
9.7,-73.990431,40.757773,-73.972639,40.763474,2
6.1,-73.984433,40.771084,-73.984433,40.771084,2
4.9,-73.952797,40.780497,-73.955042,40.788527,7
7.7,-73.98729,40.739077,-74.008045,40.712155,2
5.0,-73.981422,40.762434000000006,-73.983398,40.766286,4
4.5,-73.962681,40.775646,-73.95743399999998,40.777766,2
6.9,-73.96669200000002,40.789004,-73.959358,40.809018,2
12.5,-73.996905,40.756151,-73.954566,40.779943,2
9.5,-73.956678,40.775412,-73.97728199999997,40.75757700000001,2
6.1,-73.989675,40.756102,-73.970548,40.763163,2
4.5,-73.968897,40.798707,-73.96673299999998,40.793995,2
6.5,-73.984258,40.76014,-73.99738,40.749263,2
7.3,-73.963465,40.774312,-73.9834,40.766893,2
7.7,-73.96971500000002,40.75779,-73.99134000000002,40.750123,2
7.7,-73.9957,40.76442700000001,-73.992148,40.744787,4
8.9,-73.991738,40.74440300000001,-73.959888,40.769403,4
10.5,-73.978193,40.751915,-74.004858,40.751853,2
6.0,-73.956829,40.72098,-73.957186,40.732846,2
5.0,-73.974776,40.771861,-73.980998,40.770901,2
8.0,-73.962843,40.76655,-73.947115,40.771767,2
13.3,-73.94780899999998,40.782872,-73.988676,40.741282,2
2.9,-73.97988199999998,40.758655,-73.977834,40.762103,2
4.5,-73.966639,40.764331,-73.959307,40.767477,2
9.0,-74.002078,40.73996,-73.97913299999998,40.749912,4
4.1,-73.954595,40.778175,-73.952698,40.785715,2
5.5,-73.98070526,40.77486038,-73.99184418,40.76394653,2
18.0,-74.006052,40.748617,-73.96289200000002,40.8042,2
4.5,-73.947355,40.76456500000001,-73.952475,40.758697,2
15.018219229330182,-73.99686,40.72311,-74.00537,40.73235,2
8.1,-73.96226,40.759743,-73.953148,40.770363,4
9.5,-74.005739,40.74025200000001,-74.011023,40.716267,2
5.5,-73.990532,40.719085,-73.990532,40.719085,2
6.6,-73.99402099999998,40.75129,-73.97253,40.749632,2
15.3,-73.9757,40.751598,-74.0163,40.704697,2
6.1,-73.992275,40.734648,-74.003982,40.747582,7
7.3,-73.96252,40.776573,-73.975502,40.757275,2
6.5,-73.988026,40.765026,-73.975303,40.787134,4
4.5,-73.96421,40.77061,-73.96993,40.762597,2
3.7,-73.963823,40.774163,-73.95764799999998,40.782628,2
4.1,-73.9784,40.783223,-73.98173,40.778902,2
3.3,-73.965352,40.769132,-73.96795300000002,40.76573,2
7.0,-73.995001,40.760205,-73.986058,40.77883900000001,2
9.7,-74.002499,40.733322,-73.966174,40.76540900000001,2
12.1,-73.987243,40.72241,-73.97162,40.76199,2
10.5,-73.952881,40.783467,-73.957899,40.770332,4
4.5,-74.00060699999997,40.732278,-73.991617,40.73513,2
8.1,-73.95199000000002,40.77783,-73.960187,40.765442,2
4.9,-73.99244499999998,40.721134,-73.981646,40.714442,6
8.5,-73.98932099999998,40.757413,-73.968748,40.761164,2
7.0,-73.9555,40.781842,-73.970527,40.783687,2
5.5,-73.974778,40.7831,-73.98570500000002,40.778307,2
4.9,-74.001212,40.74134,-73.986977,40.740538,2
6.1,-73.987769,40.750038,-73.980449,40.761698,5
7.3,-73.976538,40.755762,-73.959461,40.763329,2
6.9,-73.981818,40.783335,-73.96748000000002,40.803038,2
13.7,-74.001837,40.732437,-73.957734,40.769518,2
3.3,-73.972987,40.7904,-73.96814,40.797218,2
5.5,-73.984833,40.724207,-73.986985,40.733497,2
11.5,-73.982912,40.76426,-73.99040699999998,40.75069000000001,2
4.5,-73.98357391,40.76544189,-73.97546387,40.76521683,2
16.1,-73.98149699999998,40.776205,-74.01464,40.708183,2
11.7,-73.992091,40.748239,-73.952414,40.772895,2
9.0,-73.99801,40.75608,-73.98273,40.77334000000001,2
6.5,-73.964714,40.769757,-73.982117,40.774973,2
5.0,-74.000407,40.714337,-74.00050300000002,40.718452,2
6.1,-73.955641,40.772606,-73.971135,40.755318,2
12.0,-73.991512,40.726929,-73.977929,40.763074,2
8.5,-73.980556,40.74828400000001,-73.999545,40.728622,2
9.0,-73.96628571,40.76172638,-73.96056366,40.77027512,2
9.7,-73.99171,40.758915,-73.988093,40.733613,2
5.3,-73.99716,40.742155,-74.005573,40.726273,2
10.5,-73.983825,40.738307,-73.957293,40.766155,2
8.9,-74.004737,40.751987,-73.974168,40.74322700000001,7
8.1,-73.97515200000002,40.756832,-73.965323,40.765873,2
10.9,-74.014483,40.71451,-73.982215,40.740178,2
6.1,-73.986405,40.745185,-73.989025,40.752668,2
4.9,-73.964922,40.764382,-73.954068,40.778877,2
5.7,-73.971523,40.75743,-73.98203000000002,40.744883,4
6.0,-73.95686500000002,40.774874,-73.955842,40.784669,2
6.5,-73.97768402,40.76330566,-73.97769165,40.75357437,2
5.7,-73.993252,40.752388,-73.987604,40.765374,2
6.0,-73.988374,40.759217,-73.991075,40.770689,2
3.7,-73.98708,40.741545,-73.990558,40.736778,2
4.9,-73.96536800000001,40.763128,-73.956642,40.774873,2
7.0,-73.995163,40.744714,-73.999739,40.728509,2
10.9,-73.998053,40.722607,-73.96563,40.76218,2
6.5,-73.951573,40.773733,-73.959827,40.761932,2
13.3,-73.95570699999998,40.778757,-73.990922,40.74053,2
4.1,-73.986869,40.758182,-73.97784399999998,40.764209,2
6.9,-73.996573,40.748843,-73.99517800000002,40.750753,2
15.018219229330182,-73.966193,40.758177,-73.991642,40.74908,2
12.1,-74.007773,40.725133,-73.971308,40.76391,2
20.0,-73.960074,40.762443,-73.991058,40.751086,2
15.0,-73.989695,40.735492,-73.97828,40.754775,2
8.5,-73.97823334,40.7618866,-73.99219513,40.74868011,5
5.5,-73.991192,40.739212,-74.00175,40.72844,2
4.9,-73.987447,40.741957,-73.97799300000001,40.754168,4
4.9,-73.986092,40.751682,-73.977242,40.760292,2
2.5,-73.959008,40.712517,-73.959132,40.712184,2
10.5,-73.952301,40.784013,-73.973045,40.748868,2
5.7,-73.989708,40.73873,-73.997613,40.724167,4
11.0,-73.950396,40.783667,-73.961248,40.760961,2
10.0,-73.94951999999998,40.780422,-73.972101,40.76229,2
8.5,-73.992148,40.754051,-73.975903,40.748717,2
13.5,-73.96829224,40.76164246,-73.99909973,40.73936844,2
5.0,-73.99941254,40.74410629,-73.98988342,40.74726868,2
6.5,-73.994023,40.75171,-73.976773,40.755773,2
12.9,-73.972626,40.785846,-73.994321,40.736666,2
6.1,-73.997519,40.73614,-74.007986,40.736214,2
3.5,-74.01589,40.711205,-74.01313499999998,40.715037,4
9.0,-73.9884491,40.7259407,-73.989151,40.72842026,2
6.7,-74.000548,40.737311,-73.993162,40.734975,2
5.3,-73.951788,40.782128,-73.961878,40.776735,2
5.5,-73.963975,40.773902,-73.95411,40.784472,2
7.7,-73.985653,40.747188,-73.98329,40.730267,2
12.9,-73.97274,40.753488,-74.006575,40.741452,2
4.5,-73.958326,40.768777,-73.95916,40.763442,4
9.5,-73.98600400000002,40.749766,-74.003312,40.724212,2
6.0,-73.98626,40.75845,-73.982653,40.771674,5
6.1,-73.988137,40.73474,-73.983568,40.74645,2
12.1,-73.985428,40.74410200000001,-73.958588,40.770407,4
8.0,-73.99476700000002,40.731799,-73.98651600000002,40.742846,2
8.5,-73.977425,40.752052,-73.9815,40.775147,4
12.5,-73.97177124,40.75571823,-73.97831726,40.76189423,2
4.5,-74.00599100000002,40.735314,-73.998334,40.745446,2
13.3,-74.006893,40.712272,-73.989375,40.734032,7
6.9,-73.999842,40.761572,-73.982845,40.75565200000001,2
3.5,-74.005821,40.745254,-74.000546,40.752709,2
5.3,-74.00672,40.743813,-73.994987,40.760258,2
6.5,-73.98736600000002,40.739465,-74.002286,40.74703,2
7.7,-73.98893299999997,40.757277,-73.975883,40.742218,7
5.7,-73.992488,40.730615,-74.001482,40.717792,2
6.5,-73.973787,40.747695,-73.986315,40.746973,7
7.3,-73.993656,40.75711,-73.980168,40.741778,2
7.7,-73.981439,40.760569,-73.957854,40.77930900000001,2
10.0,-74.002595,40.737675,-73.987135,40.729482,2
6.5,-73.962018,40.77940200000001,-73.981495,40.77356500000001,4
6.0,-73.977999,40.778626,-73.979161,40.764625,2
16.5,-73.97943878,40.75250244,-73.95565796,40.76410294,2
8.5,-73.99092102,40.74221420000001,-73.98013306,40.76073837,2
17.3,-73.987938,40.76025,-74.014335,40.70369,4
10.5,-73.98858100000002,40.764449,-73.98576,40.739091,2
15.0,-73.96577454,40.76523209,-73.99700928,40.75635147,2
17.7,-73.989503,40.753248,-73.97410699999998,40.795577,4
9.0,-73.96303499999998,40.772385,-73.98132,40.77116,5
6.9,-73.979668,40.739275,-73.975107,40.756322,2
7.3,-73.99573199999998,40.724963,-73.979377,40.75140800000001,4
9.7,-73.995494,40.752919,-73.977412,40.743828,2
5.7,-73.984202,40.744187,-73.97462,40.761423,2
13.0,-73.98090363,40.75609589,-73.95862579,40.76633835,2
10.5,-73.968574,40.750493,-73.975654,40.755957,2
9.0,-73.94857788,40.78320313,-73.95526886,40.76516342,2
7.3,-73.961407,40.765273,-73.95439300000002,40.78403,4
8.5,-73.986492,40.734067,-73.988017,40.752412,2
13.7,-73.9881,40.754748,-73.99727,40.72563,2
13.7,-73.953603,40.779203,-73.995763,40.726701,5
6.5,-73.961151,40.77457800000001,-73.972251,40.78564,2
10.9,-73.988455,40.758432,-73.983816,40.730147,2
7.0,-73.99542,40.759662,-73.987607,40.751247,2
6.3,-74.00995400000002,40.712692,-73.998542,40.725977,2
6.5,-73.969493,40.755478,-73.975225,40.75692,2
6.5,-73.994123,40.75128,-73.970886,40.749325,2
13.3,-73.971717,40.752085,-73.964333,40.803332,2
7.3,-73.988547,40.748765,-74.000815,40.718127,2
4.5,-73.989448,40.756953,-73.996338,40.763157,2
9.3,-73.963388,40.777838,-73.976731,40.758123,2
13.5,-73.980603,40.764505,-74.001465,40.719944,2
14.0,-73.963453,40.774263,-73.978533,40.786097,4
15.3,-73.994527,40.75059,-73.952765,40.806227,2
9.3,-73.995457,40.744187,-74.012858,40.706472,2
15.7,-73.984959,40.768848,-73.989591,40.719338,4
7.5,-73.98793,40.732222,-73.99051,40.745937,2
12.5,-73.97270966,40.75974274,-73.99119568,40.75030899,2
10.1,-73.955771,40.76836,-73.979528,40.783726,2
9.0,-73.985617,40.763165,-73.97760699999998,40.742209,2
3.7,-73.973026,40.786796,-73.978254,40.777936,2
12.1,-74.004532,40.707465,-73.977908,40.74563300000001,7
11.7,-73.99211,40.752057,-74.00664499999998,40.728161,4
3.7,-73.984174,40.758893,-73.98983199999998,40.752624,2
4.0,-73.987297,40.739905,-73.987768,40.735363,2
6.5,-74.00556999999998,40.73857,-73.99439,40.74606,2
8.5,-73.97936,40.73897,-73.992294,40.753787,2
5.3,-73.99203,40.754957,-73.987865,40.743943,2
13.5,-74.00885,40.714063,-73.98376999999998,40.75544,2
18.1,-73.9718,40.794987,-74.013535,40.716601,2
8.9,-73.98432,40.761908,-73.95595,40.77034,2
6.5,-73.98605,40.740312,-73.991563,40.726738,7
13.5,-73.98642199999998,40.751252,-73.97135300000002,40.798205,2
6.0,-73.993013,40.729748,-74.00369599999998,40.737039,2
4.9,-73.98217700000002,40.745862,-73.974468,40.756745,7
6.0,-74.00103759999998,40.73149872,-73.99028778,40.72655869,2
6.1,-73.963992,40.773813,-73.945707,40.777715,2
4.1,-73.961237,40.760813,-73.96645699999998,40.757383,2
9.7,-74.005207,40.737129,-73.97565300000002,40.754583,2
4.5,-73.99247,40.724938,-73.992529,40.718845,2
9.0,-73.980104,40.782896,-73.98236,40.760445,2
4.0,-73.996612,40.742772,-74.000905,40.73677,2
14.5,-74.003156,40.731486,-73.97782099999998,40.79138,4
9.5,-73.96947479,40.78530121,-73.98425293,40.76564789,5
5.7,-73.97518000000002,40.782557,-73.988703,40.777837,2
4.5,-73.939348,40.804915,-73.94701500000002,40.803355,2
8.9,-73.9449,40.7751,-73.9697,40.7623,5
6.5,-74.007085,40.734692,-73.99005,40.739172,2
12.0,-73.990149,40.753863,-73.99083,40.758781,2
13.5,-73.97112274,40.75611115,-73.9756012,40.78944016,2
5.3,-73.968177,40.76985300000001,-73.95768199999998,40.782387,4
15.5,-73.999909,40.733099,-73.983231,40.696821,2
9.5,-73.997163,40.722312,-73.988537,40.748742,2
6.5,-73.98073000000002,40.76058,-73.991755,40.759762,2
5.0,-73.97778199999998,40.78689,-73.973136,40.796259,2
9.5,-73.9888916,40.74832535,-73.98726654,40.72908783,2
12.5,-73.99720699999997,40.763683,-73.94818000000002,40.782812,2
7.5,-73.989262,40.755323,-73.987957,40.75744,2
5.0,-73.990797,40.724355,-74.000062,40.727062,4
22.1,-73.992632,40.725333,-73.95134200000003,40.730323,2
